0,0,0,0,0,1,0,0,0
0,0,0,0,0,2,0,0,0
0,0,0,0,1,2,0,0,0
0,0,0,0,2,2,0,0,0
0,0,0,0,2,3,0,0,0
0,0,0,0,2,4,0,0,0
0,0,0,1,1,0,1,0,0
0,0,0,1,2,0,1,0,0
0,0,0,1,3,0,1,0,0
0,0,0,1,4,0,1,0,0
0,0,1,1,1,0,0,0,0
0,0,1,1,1,1,0,0,0
0,0,1,1,2,1,0,0,0
0,0,1,1,2,2,0,0,0
0,0,1,1,3,2,0,0,0
0,0,1,1,3,3,0,0,0
0,0,1,1,4,3,0,0,0
0,0,1,1,4,4,0,0,0
0,0,1,1,5,4,0,0,0
0,0,1,1,6,4,0,0,0
0,0,2,1,1,0,1,0,0
0,0,2,1,1,1,1,0,0
0,0,2,1,2,1,1,0,0
0,0,2,1,2,2,1,0,0
0,0,2,1,2,3,1,0,0
0,0,2,1,3,3,1,0,0
0,0,2,1,3,4,1,0,0
0,0,2,1,4,4,1,0,0
0,0,2,1,5,4,1,0,0
0,0,2,1,5,5,1,0,0
0,0,2,1,6,5,1,0,0
0,0,2,1,7,5,1,0,0
0,0,3,1,1,0,0,0.056168193,0
0,0,3,1,2,0,0,0.053359783,0
0,0,3,1,3,0,0,0.050691794,0
0,0,3,1,4,0,0,0.048157204,0
0,0,4,1,1,0,1,0.045749344,0
0,0,4,1,2,0,1,0.043461877,0
0,0,4,1,3,0,1,0.041288783,0
0,0,4,1,4,0,1,0.039224344,0
0,0,5,1,0,1,0,0.037263127,0
0,0,5,1,0,2,0,0.03539997,0
0,0,5,1,1,2,0,0.033629972,0
0,0,5,1,1,3,0,0.031948473,0
0,0,5,1,2,3,0,0.03035105,0
0,0,5,1,2,4,0,0.028833497,0
0,0,5,2,1,0,1,0.027391822,0
0,0,5,2,1,1,1,0.026022231,0
0,0,5,2,2,1,1,0.02472112,0
0,0,5,2,3,1,1,0.023485064,0
0,0,5,2,3,2,1,0.02231081,0
0,0,5,2,4,2,1,0.02119527,0
1,0,0,0,0,1,0,0.020135506,0
1,0,0,0,1,1,0,0.019128731,0
1,0,0,0,1,2,0,0.018172295,0
1,0,0,0,1,3,0,0.01726368,0
1,0,0,0,1,4,0,0.016400496,0
1,0,0,1,0,1,1,0.015580471,0
1,0,0,1,0,2,1,0.014801447,0
1,0,0,1,1,2,1,0.014061375,0
1,0,0,1,2,2,1,0.013358306,0
1,0,0,1,2,3,1,0.012690391,0
1,0,0,1,3,3,1,0.012055871,0
1,0,0,1,3,4,1,0.011453078,0
1,0,0,1,4,4,1,0.010880424,0
1,0,0,1,4,5,1,0.010336403,0
1,0,0,1,5,5,1,0.009819583,0
1,0,0,1,5,6,1,0.009328604,0
1,0,0,1,6,6,1,0.008862173,0
1,0,0,1,6,7,1,0.008419065,0
1,0,0,1,7,7,1,0.007998111,0
1,0,0,1,8,7,1,0.007598206,0
1,0,0,1,9,7,1,0.007218296,0
1,0,1,1,0,1,0,0.006857381,0
1,0,1,1,0,2,0,0.006514512,0
1,0,1,1,0,3,0,0.006188786,0
1,0,1,1,0,4,0,0.005879347,0
1,0,1,2,1,0,1,0.00558538,0
1,0,1,2,1,1,1,0.005306111,0
1,0,1,2,1,2,1,0.005040805,0
1,0,1,2,1,3,1,0.004788765,0
1,0,1,2,2,3,1,0.004549327,0
1,0,1,2,2,4,1,0.00432186,0
1,0,1,3,0,1,0,0.004105767,0
1,0,1,3,1,1,0,0.003900479,0
1,0,1,3,1,2,0,0.003705455,0
1,0,1,3,1,3,0,0.003520182,0
1,0,1,3,1,4,0,0.003344173,0
1,0,1,4,1,0,1,0.003176964,0
1,0,1,4,1,1,1,0.003018116,0
1,0,1,4,2,1,1,0.00286721,0
1,0,1,4,2,2,1,0.00272385,0
1,0,1,4,3,2,1,0.002587657,0
1,0,1,4,3,3,1,0.002458274,0
1,0,1,4,3,4,1,0.002335361,0
1,0,1,4,3,5,1,0.002218593,0
1,0,1,5,0,1,0,0.002107663,0
1,0,1,5,1,1,0,0.00200228,0
1,0,1,5,2,1,0,0.001902166,0
1,0,1,5,2,2,0,0.001807058,0
1,0,1,5,2,3,0,0.001716705,0
1,0,1,5,2,4,0,0.00163087,0
1,1,0,0,1,0,1,0.001549326,0
1,1,0,0,2,0,1,0.00147186,0
1,1,0,0,2,1,1,0.001398267,0
1,1,0,0,3,1,1,0.001328353,0
1,1,0,0,3,2,1,0.001261936,0
1,1,0,0,3,3,1,0.001198839,0
1,1,0,0,4,3,1,0.001138897,0
1,1,0,0,4,4,1,0.001081952,0
1,1,0,0,5,4,1,0.001027855,0
1,1,0,0,6,4,1,9.76E-04,0
1,1,1,0,0,1,0,9.28E-04,0
1,1,1,0,0,2,0,8.81E-04,0
1,1,1,0,0,3,0,8.37E-04,0
1,1,1,0,0,4,0,7.95E-04,0
1,1,1,1,0,1,1,7.56E-04,0
1,1,1,1,1,1,1,7.18E-04,0
1,1,1,1,1,2,1,6.82E-04,0
1,1,1,1,2,2,1,6.48E-04,0
1,1,1,1,2,3,1,6.15E-04,0
1,1,1,1,2,4,1,5.85E-04,0
1,1,1,2,0,1,0,5.55E-04,0
1,1,1,2,0,2,0,5.28E-04,0
1,1,1,2,1,2,0,5.01E-04,0
1,1,1,2,2,2,0,4.76E-04,0
1,1,1,2,2,3,0,4.52E-04,0
1,1,1,2,2,4,0,4.30E-04,0
1,1,1,3,1,0,1,4.08E-04,0
1,1,1,3,1,1,1,3.88E-04,0
1,1,1,3,2,1,1,3.68E-04,0
1,1,1,3,3,1,1,3.50E-04,0
1,1,1,3,4,1,1,3.33E-04,0
1,1,2,3,0,1,0,3.16E-04,0
1,1,2,3,0,2,0,3.00E-04,0
1,1,2,3,0,3,0,2.85E-04,0
1,1,2,3,0,4,0,2.71E-04,0
1,1,2,4,1,0,1,2.57E-04,0
1,1,2,4,2,0,1,2.44E-04,0
1,1,2,4,2,1,1,2.32E-04,0
1,1,2,4,3,1,1,2.21E-04,0
1,1,2,4,4,1,1,2.10E-04,0
1,1,3,4,0,1,0,1.99E-04,0
1,1,3,4,0,2,0,1.89E-04,0
1,1,3,4,0,3,0,1.80E-04,0
1,1,3,4,0,4,0,1.71E-04,0
1,1,3,5,0,1,1,1.62E-04,0
1,1,3,5,1,1,1,1.54E-04,0
1,1,3,5,1,2,1,1.46E-04,0
1,1,3,5,2,2,1,1.39E-04,0
1,1,3,5,2,3,1,1.32E-04,0
1,1,3,5,3,3,1,1.25E-04,0
1,1,3,5,4,3,1,1.19E-04,0
1,1,3,5,4,4,1,1.13E-04,0
1,1,3,5,5,4,1,1.08E-04,0
1,1,3,5,6,4,1,1.02E-04,0
1,1,4,5,0,1,0,9.71E-05,0
1,1,4,5,1,1,0,9.22E-05,0
1,1,4,5,2,1,0,8.76E-05,0
1,1,4,5,3,1,0,8.33E-05,0
1,1,4,5,3,2,0,7.91E-05,0
1,1,4,5,4,2,0,7.51E-05,0
1,1,5,5,1,0,1,7.14E-05,0
1,1,5,5,1,1,1,6.78E-05,0
1,1,5,5,1,2,1,6.44E-05,0
1,1,5,5,2,2,1,6.12E-05,0
1,1,5,5,3,2,1,5.81E-05,0
1,1,5,5,3,3,1,5.52E-05,0
1,1,5,5,4,3,1,5.25E-05,0
1,1,5,5,4,4,1,4.98E-05,0
1,1,5,5,5,4,1,4.74E-05,0
1,1,5,5,6,4,1,4.50E-05,0
1,1,6,5,0,1,0,4.27E-05,0
1,1,6,5,1,1,0,4.06E-05,0
1,1,6,5,2,1,0,3.86E-05,0
1,1,6,5,3,1,0,3.66E-05,0
1,1,6,5,3,2,0,3.48E-05,0
1,1,6,5,3,3,0,3.31E-05,0
1,1,6,5,4,3,0,3.14E-05,0
1,1,6,5,4,4,0,2.98E-05,0
1,1,6,5,4,5,0,2.84E-05,0
1,1,6,5,4,6,0,2.69E-05,0
1,1,6,6,1,0,1,2.56E-05,0
1,1,6,6,1,1,0,2.43E-05,0
1,1,6,6,2,1,0,2.31E-05,0
1,1,6,6,3,1,1,2.19E-05,0
1,1,6,6,3,2,1,2.08E-05,0
1,1,6,6,4,2,0,1.98E-05,0
1,1,6,6,5,2,0,1.88E-05,0
1,1,6,6,5,3,1,1.79E-05,0
1,1,6,6,6,3,1,1.70E-05,0
1,1,6,6,7,3,0,1.61E-05,0
2,1,0,0,0,1,0,1.53E-05,0
2,1,0,0,0,2,0,1.46E-05,0
2,1,0,0,1,2,0,1.38E-05,0
2,1,0,0,1,3,0,1.31E-05,0
2,1,0,0,2,3,0,1.25E-05,0
2,1,0,0,2,4,0,1.19E-05,0
2,1,0,1,0,1,1,1.13E-05,0
2,1,0,1,1,1,1,1.07E-05,0
2,1,0,1,2,1,1,1.02E-05,0
2,1,0,1,3,1,1,9.66E-06,0
2,1,0,1,3,2,1,9.17E-06,0
2,1,0,1,4,2,1,8.71E-06,0
2,1,1,1,1,0,0,8.28E-06,0
2,1,1,1,2,0,0,7.86E-06,0
2,1,1,1,3,0,0,7.47E-06,0
2,1,1,1,3,1,0,7.10E-06,0
2,1,1,1,3,2,0,6.74E-06,0
2,1,1,1,4,2,0,6.41E-06,0
2,1,2,1,0,1,1,6.09E-06,0
2,1,2,1,1,1,1,5.78E-06,0
2,1,2,1,2,1,1,5.49E-06,0
2,1,2,1,2,2,1,5.22E-06,0
2,1,2,1,3,2,1,4.96E-06,0
2,1,2,1,4,2,1,4.71E-06,0
2,1,3,1,1,0,0,4.47E-06,0
2,1,3,1,2,0,0,4.25E-06,0
2,1,3,1,3,0,0,4.04E-06,0
2,1,3,1,4,0,0,3.84E-06,0
2,1,4,1,1,0,1,3.64E-06,0
2,1,4,1,2,0,1,3.46E-06,0
2,1,4,1,3,0,1,3.29E-06,0
2,1,4,1,4,0,1,3.12E-06,0
2,1,5,1,1,0,0,2.97E-06,0
2,1,5,1,2,0,0,2.82E-06,0
2,1,5,1,2,1,0,2.68E-06,0
2,1,5,1,3,1,0,2.54E-06,0
2,1,5,1,4,1,0,2.42E-06,0
